periodo,fecha,hora,autopista,banda_y_o_ramal,pk,condiciones_meteorologicas,superficie_de_la_via,lesionados,fallecidos,tipo_de_siniestro,moto,liviano,bus,camion,B_Fallecidos,B_Lesionados,moto_o_liviano_involucrado,camion_o_bus_involucrado
201503,12/3/2015,6,AU 25 DE MAYO,DESCENDENTE,8600,BUENO,SECA,0,1,COLISION CON DOS O MAS VEHICULOS,1,0,0,1,1,0,1,1
201503,12/3/2015,8,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,0,1,1,0,0,0,1
201503,12/3/2015,9,AU PERTIO MORENO,ASCENDENTE,5300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201503,3/13/2015,7,AU ILLIA,DESCENDENTE,700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201503,3/13/2015,9,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201503,3/13/2015,16,AU PERTIO MORENO,ASCENDENTE,1500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201503,3/13/2015,17,AU FRONDIZI,DESCENDENTE,2000,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201503,3/14/2015,1,AV LUGONES,DESCENDENTE,10300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201503,3/14/2015,2,AU PERTIO MORENO,DESCENDENTE,5200,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201503,3/14/2015,18,AU PERTIO MORENO,DESCENDENTE,5400,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201503,3/15/2015,5,AU FRONDIZI,DESCENDENTE,500,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201503,3/15/2015,6,AU DELLEPIANE,ASCENDENTE,2400,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,2,0,0,0,1,1,0
201503,3/15/2015,20,AU 25 DE MAYO,DESCENDENTE,4500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,0,0,1,1
201503,3/16/2015,7,AU FRONDIZI,DESCENDENTE,2300,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201503,3/16/2015,8,AU 25 DE MAYO,DESCENDENTE,8200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201503,3/16/2015,9,AU 25 DE MAYO,ASCENDENTE,8200,BUENO,SECA,2,0,COLISION CON OBSTACULO FIJO,1,0,0,0,0,1,1,0
201503,3/16/2015,22,AU FRONDIZI,DESCENDENTE,2800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,0,0,1,1
201503,3/17/2015,8,AU 25 DE MAYO,ASCENDENTE,800,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201503,3/17/2015,11,AU PERTIO MORENO,ASCENDENTE,0,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,1,3,0,0,0,1,1,0
201503,3/17/2015,13,AU 25 DE MAYO,ASCENDENTE,5100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201503,3/17/2015,20,AU 25 DE MAYO,DESCENDENTE,6500,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201503,3/17/2015,21,AU 25 DE MAYO,DESCENDENTE,RAMPA ACCESO,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,0,0,1,0,0,0,1
201503,3/18/2015,8,AU 25 DE MAYO,ASCENDENTE,1100,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201503,3/18/2015,9,AU ILLIA,DESCENDENTE,2200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201503,3/18/2015,10,AV LUGONES,DESCENDENTE,RAMPA EGRESO,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201503,3/18/2015,13,AU 25 DE MAYO,ASCENDENTE,2600,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201503,3/18/2015,20,AU FRONDIZI,ASCENDENTE,300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201503,3/19/2015,14,AV CANTILO,ASCENDENTE,8400,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201503,3/19/2015,18,AU FRONDIZI,DESCENDENTE,300,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201503,3/19/2015,23,AU DELLEPIANE,ASCENDENTE,4600,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201503,3/20/2015,7,AU FRONDIZI,ASCENDENTE,3100,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,0,1,0,0,0,0,1
201503,3/20/2015,11,AU 25 DE MAYO,ASCENDENTE,1100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201503,3/20/2015,14,AU 25 DE MAYO,ASCENDENTE,1700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201503,3/20/2015,14,AU 25 DE MAYO,ASCENDENTE,3000,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201503,3/20/2015,16,AU PERTIO MORENO,DESCENDENTE,3500,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,0,1,0,0,1,1,1
201503,3/20/2015,18,AU FRONDIZI,ASCENDENTE,3500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,2,0,0,0,0,1,1,0
201503,3/20/2015,21,AV LUGONES,DESCENDENTE,8700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201503,3/21/2015,9,AU 25 DE MAYO,DESCENDENTE,3900,BUENO,SECA,6,0,COLISION CON DOS O MAS VEHICULOS,0,7,0,0,0,1,1,0
201503,3/21/2015,14,AU FRONDIZI,ASCENDENTE,2800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201503,3/22/2015,4,AU DELLEPIANE,DESCENDENTE,500,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201503,3/22/2015,7,AU DELLEPIANE,DESCENDENTE,100,BUENO,SECA,2,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201503,3/22/2015,15,AU 25 DE MAYO,ASCENDENTE,2100,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201503,3/23/2015,15,AU PERTIO MORENO,TRANSICION RAMAL 3,RAMAL ENLACE,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201503,3/24/2015,15,AU 25 DE MAYO,ASCENDENTE,RAMPA EGRESO,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201503,3/24/2015,23,AV LUGONES,DESCENDENTE,10300,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201503,3/25/2015,1,AV LUGONES,DESCENDENTE,10400,BUENO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201503,3/25/2015,12,AU PERTIO MORENO,DESCENDENTE,600,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,6,0,1,0,0,1,1
201503,3/25/2015,17,AU 25 DE MAYO,DESCENDENTE,5400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201503,3/25/2015,21,AU 25 DE MAYO,DESCENDENTE,0,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,2,0,0,0,0,1,0
201503,3/26/2015,9,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,0,0,0,0,1,1,0
201503,3/26/2015,13,AV LUGONES,DESCENDENTE,10200,BUENO,OTRO,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201503,3/26/2015,15,AU 25 DE MAYO,DESCENDENTE,8100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201503,3/26/2015,20,AU PERTIO MORENO,DESCENDENTE,4500,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,0,0,0,0,1,0
201503,3/27/2015,0,AU FRONDIZI,DESCENDENTE,2400,BUENO,SECA,2,1,COLISION CON OBSTACULO FIJO,0,1,0,0,1,1,1,0
201503,3/27/2015,7,AU PERTIO MORENO,ASCENDENTE,4600,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,1,1,0,0,0,1,1
201503,3/27/2015,9,AU DELLEPIANE,ASCENDENTE,2500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201503,3/27/2015,9,AU FRONDIZI,ASCENDENTE,1500,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201503,3/27/2015,18,AU DELLEPIANE,DESCENDENTE,2599,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201503,3/28/2015,9,AU PERTIO MORENO,DESCENDENTE,3100,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,2,0,0,0,0,1,0
201503,3/28/2015,12,AU 25 DE MAYO,DESCENDENTE,2400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201503,3/28/2015,12,AU 25 DE MAYO,DESCENDENTE,5600,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201503,3/28/2015,18,AU PERTIO MORENO,DESCENDENTE,100,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201503,3/28/2015,21,AU 25 DE MAYO,ASCENDENTE,8200,BUENO,OTRO,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201503,3/29/2015,7,AU FRONDIZI,DESCENDENTE,1300,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201503,3/29/2015,18,AU 25 DE MAYO,ASCENDENTE,4000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,0,1,1,1
201503,3/30/2015,10,AU 25 DE MAYO,ASCENDENTE,8200,BUENO,SECA,9,0,COLISION CON DOS O MAS VEHICULOS,0,5,0,1,0,1,1,1
201503,3/30/2015,11,AU 25 DE MAYO,DESCENDENTE,7100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201503,3/30/2015,12,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201503,3/31/2015,17,AU PERTIO MORENO,DESCENDENTE,400,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201503,3/31/2015,21,AU DELLEPIANE,DESCENDENTE,1100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,1,1,1
201504,1/4/2015,3,AV LUGONES,DESCENDENTE,10400,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,1/4/2015,9,AU 25 DE MAYO,ASCENDENTE,2000,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201504,1/4/2015,9,AU 25 DE MAYO,ASCENDENTE,8200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201504,1/4/2015,15,AU PERTIO MORENO,DESCENDENTE,500,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,1/4/2015,15,AU PERTIO MORENO,ASCENDENTE,6000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201504,1/4/2015,18,AU DELLEPIANE,ASCENDENTE,3100,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,0,1,1,1
201504,2/4/2015,3,AU PERTIO MORENO,DESCENDENTE,RAMPA ACCESO,BUENO,SECA,0,1,COLISION CON OBSTACULO FIJO,1,0,0,0,1,0,1,0
201504,2/4/2015,11,AU PERTIO MORENO,DESCENDENTE,1700,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,2/4/2015,18,AU 25 DE MAYO,DESCENDENTE,6500,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,1,0,0,0,0,1,1,0
201504,3/4/2015,21,AU FRONDIZI,ASCENDENTE,300,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201504,3/4/2015,22,AU CAMPORA,ASCENDENTE,500,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,4/4/2015,16,AU PERTIO MORENO,DESCENDENTE,5400,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201504,6/4/2015,11,AU ILLIA,DESCENDENTE,2300,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201504,6/4/2015,13,AU PERTIO MORENO,ASCENDENTE,4200,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,7/4/2015,11,AV LUGONES,DESCENDENTE,7200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201504,7/4/2015,13,AU 25 DE MAYO,DESCENDENTE,2600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,4,0,0,0,0,1,0
201504,7/4/2015,18,AU PERTIO MORENO,ASCENDENTE,5400,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,7/4/2015,22,AU DELLEPIANE,DESCENDENTE,1400,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,7/4/2015,23,AU 25 DE MAYO,DESCENDENTE,3700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201504,8/4/2015,9,AU PERTIO MORENO,TRANSICION RAMAL 2,RAMAL ENLACE,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,8/4/2015,10,AU 25 DE MAYO,DESCENDENTE,6500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,8/4/2015,12,AU DELLEPIANE,ASCENDENTE,2800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,9/4/2015,3,AV LUGONES,DESCENDENTE,10200,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,9/4/2015,9,AU ILLIA,DESCENDENTE,2500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201504,9/4/2015,13,AU 25 DE MAYO,DESCENDENTE,4500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201504,9/4/2015,16,AU 25 DE MAYO,DESCENDENTE,4300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201504,10/4/2015,8,AV LUGONES,DESCENDENTE,10000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,2,0,0,0,1,1,0
201504,10/4/2015,15,AU FRONDIZI,DESCENDENTE,1000,BUENO,SECA,1,0,OBSTACULO NO FIJO,1,0,0,0,0,1,1,0
201504,11/4/2015,6,AV LUGONES,DESCENDENTE,8900,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,11/4/2015,7,AV LUGONES,DESCENDENTE,10200,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,11/4/2015,8,AU PERTIO MORENO,ASCENDENTE,0,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,11/4/2015,8,AU PERTIO MORENO,ASCENDENTE,3200,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON OBSTACULO FIJO,0,2,0,0,0,1,1,0
201504,11/4/2015,17,AV LUGONES,DESCENDENTE,10000,BUENO,SECA,2,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201504,12/4/2015,2,AU FRONDIZI,DESCENDENTE,800,BUENO,SECA,2,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201504,12/4/2015,6,AU 25 DE MAYO,DESCENDENTE,6200,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,12/4/2015,6,AU 25 DE MAYO,DESCENDENTE,8400,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,1,1,0
201504,12/4/2015,16,AU PERTIO MORENO,ASCENDENTE,5900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201504,12/4/2015,17,AU PERTIO MORENO,ASCENDENTE,300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201504,4/13/2015,6,AU PERTIO MORENO,ASCENDENTE,3800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,1,0,0,0,1,1
201504,4/13/2015,9,AU 25 DE MAYO,DESCENDENTE,4500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201504,4/13/2015,14,AU 25 DE MAYO,ASCENDENTE,2900,BUENO,SECA,2,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201504,4/13/2015,15,AV CANTILO,PUENTE SCALABRINI ORTIZ,PUENTE S. ORTIZ,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,0,0,1,0,0,0,1
201504,4/14/2015,16,AU CAMPORA,ASCENDENTE,1500,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,0,0,1,0,0,0,1
201504,4/15/2015,8,AU PERTIO MORENO,ASCENDENTE,5300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,4/15/2015,10,AU DELLEPIANE,ASCENDENTE,200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,0,0,1,0,0,0,1
201504,4/15/2015,10,AU PERTIO MORENO,ASCENDENTE,1800,BUENO,SECA,1,0,COLISION CON OBSTACULO FIJO,1,0,0,0,0,1,1,0
201504,4/15/2015,14,AU 25 DE MAYO,DESCENDENTE,3800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,4/15/2015,15,AU PERTIO MORENO,ASCENDENTE,100,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,4/15/2015,16,AU 25 DE MAYO,DESCENDENTE,6800,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201504,4/15/2015,17,AV CANTILO,ASCENDENTE,9900,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,3,0,0,0,1,1,0
201504,4/16/2015,12,AV CANTILO,ASCENDENTE,7700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201504,4/16/2015,13,AU DELLEPIANE,ASCENDENTE,2900,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,1,1,0
201504,4/16/2015,23,AU PERTIO MORENO,TRANSICION RAMAL 3,RAMAL ENLACE,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,4/17/2015,2,AU 25 DE MAYO,DESCENDENTE,7200,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,4/17/2015,2,AV CANTILO,ASCENDENTE,7700,LLUVIOSO,MOJADA/HUMEDA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,4/17/2015,6,AV LUGONES,DESCENDENTE,9500,LLUVIOSO,MOJADA/HUMEDA,1,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,1,1,1
201504,4/17/2015,12,AU 25 DE MAYO,DESCENDENTE,1300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201504,4/17/2015,15,AV CANTILO,ASCENDENTE,10000,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201504,4/17/2015,17,AU DELLEPIANE,DESCENDENTE,4500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201504,4/17/2015,20,AU FRONDIZI,ASCENDENTE,2500,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201504,4/18/2015,8,AU 25 DE MAYO,DISTRIBUIDOR 9 DE JULIO,RAMAL 3,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,0,0,0,0,1,0
201504,4/18/2015,8,AU PERTIO MORENO,TRANSICION RAMAL 3,RAMAL ENLACE,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,4/18/2015,9,AU 25 DE MAYO,ASCENDENTE,2300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,0,0,0,1,0
201504,4/18/2015,15,AU 25 DE MAYO,DESCENDENTE,2500,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,4/18/2015,19,AU FRONDIZI,DESCENDENTE,1600,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201504,4/19/2015,6,AV LUGONES,DESCENDENTE,6000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,4/19/2015,13,AU 25 DE MAYO,ASCENDENTE,8200,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,1,0,0,1,1
201504,4/19/2015,21,AV CANTILO,ASCENDENTE,10400,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,4/19/2015,23,AU FRONDIZI,ASCENDENTE,3200,BUENO,SECA,0,0,OBSTACULO NO FIJO,0,1,0,0,0,0,1,0
201504,4/20/2015,2,AU 25 DE MAYO,ASCENDENTE,1500,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,4/20/2015,9,AU DELLEPIANE,ASCENDENTE,2900,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,4,0,0,0,0,1,0
201504,4/20/2015,12,AU PERTIO MORENO,ASCENDENTE,2600,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,1,1,0
201504,4/20/2015,14,AU PERTIO MORENO,DESCENDENTE,700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,4/20/2015,18,AU 25 DE MAYO,ASCENDENTE,9000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,1,0,1,0,0,1,1
201504,4/21/2015,5,AU PERTIO MORENO,DESCENDENTE,3800,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201504,4/21/2015,10,AU 25 DE MAYO,ASCENDENTE,4200,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201504,4/21/2015,14,AV CANTILO,PUENTE SCALABRINI ORTIZ,PUENTE S. ORTIZ,BUENO,SECA,6,0,COLISION CON DOS O MAS VEHICULOS,0,1,1,0,0,1,1,1
201504,4/22/2015,8,AU 25 DE MAYO,ASCENDENTE,4700,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,4/23/2015,7,AU FRONDIZI,ASCENDENTE,2600,BUENO,SECA,1,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,1,1,0
201504,4/23/2015,10,AU 25 DE MAYO,ASCENDENTE,8500,BUENO,SECA,7,0,COLISION CON DOS O MAS VEHICULOS,0,6,0,2,0,1,1,1
201504,4/23/2015,12,AU 25 DE MAYO,DESCENDENTE,2700,BUENO,SECA,1,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,1,1,0
201504,4/23/2015,17,AU 25 DE MAYO,DESCENDENTE,3200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,0,1,1,0,0,0,1
201504,4/23/2015,18,AV CANTILO,ASCENDENTE,8300,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,1,0,0,1,1
201504,4/23/2015,20,AU ILLIA,ASCENDENTE,2000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,1,1,0,0,0,0,1,0
201504,4/24/2015,7,AU 25 DE MAYO,DESCENDENTE,1200,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,3,0,0,0,0,1,0
201504,4/24/2015,9,AU PERTIO MORENO,DESCENDENTE,3300,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,4/24/2015,14,AU 25 DE MAYO,DESCENDENTE,3800,BUENO,SECA,0,0,SINIESTRO DE UN SOLO VEHICULO / SIN COLISION,1,0,0,0,0,0,1,0
201504,4/24/2015,21,AU 25 DE MAYO,DESCENDENTE,2000,BUENO,SECA,0,0,COLISION CON DOS O MAS VEHICULOS,0,2,0,0,0,0,1,0
201504,4/24/2015,23,AU 25 DE MAYO,ASCENDENTE,3000,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
201504,4/25/2015,1,AU PERTIO MORENO,DESCENDENTE,3900,BUENO,SECA,0,0,COLISION CON OBSTACULO FIJO,0,1,0,0,0,0,1,0
